contig	subject	pct_id	aln_len	mismatches	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	subject_title	pct_cov_of_ref	db
contig_9	resfinder~~~blaTEM-194_1~~~JN935136~~~	97.445	861	22	0	63778	64638	861	1	0.0	1469	79498	861	resfinder~~~blaTEM-194_1~~~JN935136~~~ blaTEM-194	100.0	resfinder
contig_9	resfinder~~~blaTEM-178_1~~~X97254~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid	97.448	862	17	3	63778	64638	858	1	0.0	1465	79498	858	resfinder~~~blaTEM-178_1~~~X97254~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid blaTEM-178	100.46620046620046	resfinder
contig_9	resfinder~~~aadA1_4~~~JQ480156~~~Spectinomycin;Streptomycin	100.0	789	0	0	66222	67010	789	1	0.0	1458	79498	789	resfinder~~~aadA1_4~~~JQ480156~~~Spectinomycin;Streptomycin aadA1	100.0	resfinder
contig_9	resfinder~~~ant(3'')-Ia_1~~~X02340~~~Streptomycin	99.257	807	2	2	66222	67025	972	167	0.0	1454	79498	972	resfinder~~~ant(3'')-Ia_1~~~X02340~~~Streptomycin ant(3'')-Ia	83.0246913580247	resfinder
contig_9	resfinder~~~aadA1_5~~~JX185132~~~Spectinomycin;Streptomycin	99.369	792	2	1	66222	67010	792	1	0.0	1432	79498	792	resfinder~~~aadA1_5~~~JX185132~~~Spectinomycin;Streptomycin aadA1	100.0	resfinder
contig_9	resfinder~~~aadA1_3~~~JQ414041~~~Spectinomycin;Streptomycin	99.369	792	2	1	66222	67010	792	1	0.0	1432	79498	792	resfinder~~~aadA1_3~~~JQ414041~~~Spectinomycin;Streptomycin aadA1	100.0	resfinder
contig_9	resfinder~~~aadA1b_1~~~M95287~~~Spectinomycin;Streptomycin	98.99	792	5	1	66222	67010	792	1	0.0	1415	79498	792	resfinder~~~aadA1b_1~~~M95287~~~Spectinomycin;Streptomycin aadA1b	100.0	resfinder
contig_9	resfinder~~~aadA24_1~~~DQ677333~~~Spectinomycin;Streptomycin	98.187	772	11	1	66222	66990	780	9	0.0	1345	79498	780	resfinder~~~aadA24_1~~~DQ677333~~~Spectinomycin;Streptomycin aadA24	98.97435897435898	resfinder
contig_9	resfinder~~~aadA1_2~~~FJ591054~~~Spectinomycin;Streptomycin	96.97	792	21	1	66222	67010	792	1	0.0	1327	79498	792	resfinder~~~aadA1_2~~~FJ591054~~~Spectinomycin;Streptomycin aadA1	100.0	resfinder
contig_9	resfinder~~~aadA22_1~~~AM261837~~~Spectinomycin;Streptomycin	96.843	792	22	1	66222	67010	792	1	0.0	1321	79498	792	resfinder~~~aadA22_1~~~AM261837~~~Spectinomycin;Streptomycin aadA22	100.0	resfinder
contig_9	resfinder~~~aadA21_1~~~AY171244~~~Spectinomycin;Streptomycin	96.717	792	23	1	66222	67010	792	1	0.0	1315	79498	792	resfinder~~~aadA21_1~~~AY171244~~~Spectinomycin;Streptomycin aadA21	100.0	resfinder
contig_9	resfinder~~~aadA23_1~~~AJ809407~~~Spectinomycin;Streptomycin	97.28	772	18	1	66222	66990	780	9	0.0	1306	79498	780	resfinder~~~aadA23_1~~~AJ809407~~~Spectinomycin;Streptomycin aadA23	98.97435897435898	resfinder
contig_9	resfinder~~~aadA15_1~~~DQ393783~~~Spectinomycin;Streptomycin	96.582	790	24	1	66224	67010	790	1	0.0	1306	79498	792	resfinder~~~aadA15_1~~~DQ393783~~~Spectinomycin;Streptomycin aadA15	99.74747474747475	resfinder
contig_9	resfinder~~~aadA12_1~~~AY665771~~~Spectinomycin;Streptomycin	94.43	790	41	1	66224	67010	790	1	0.0	1212	79498	792	resfinder~~~aadA12_1~~~AY665771~~~Spectinomycin;Streptomycin aadA12	99.74747474747475	resfinder
contig_9	resfinder~~~aadA17_1~~~FJ460181~~~Spectinomycin;Streptomycin	93.418	790	49	1	66224	67010	790	1	0.0	1168	79498	792	resfinder~~~aadA17_1~~~FJ460181~~~Spectinomycin;Streptomycin aadA17	99.74747474747475	resfinder
contig_9	resfinder~~~aadA11_2~~~AJ567827~~~Spectinomycin;Streptomycin	92.785	790	54	1	66224	67010	790	1	0.0	1140	79498	792	resfinder~~~aadA11_2~~~AJ567827~~~Spectinomycin;Streptomycin aadA11	99.74747474747475	resfinder
contig_9	resfinder~~~aadA24_1~~~AM711129~~~Spectinomycin;Streptomycin	93.059	778	51	1	66224	66998	778	1	0.0	1134	79498	780	resfinder~~~aadA24_1~~~AM711129~~~Spectinomycin;Streptomycin aadA24	99.74358974358974	resfinder
contig_9	resfinder~~~aac(6')-Ib_1~~~M21682~~~Amikacin;Kanamycin;Tobramycin	100.0	606	0	0	67080	67685	606	1	0.0	1120	79498	606	resfinder~~~aac(6')-Ib_1~~~M21682~~~Amikacin;Kanamycin;Tobramycin aac(6')-Ib	100.0	resfinder
contig_9	resfinder~~~aadA8b_1~~~AY139603~~~Spectinomycin;Streptomycin	92.172	792	59	1	66222	67010	792	1	0.0	1116	79498	792	resfinder~~~aadA8b_1~~~AY139603~~~Spectinomycin;Streptomycin aadA8b	100.0	resfinder
contig_9	resfinder~~~aadA8b_2~~~AM040708~~~Spectinomycin;Streptomycin	91.919	792	61	1	66222	67010	792	1	0.0	1105	79498	792	resfinder~~~aadA8b_2~~~AM040708~~~Spectinomycin;Streptomycin aadA8b	100.0	resfinder
contig_9	resfinder~~~aac(6')-Ib_2~~~M23634~~~Amikacin;Kanamycin;Tobramycin	99.505	606	3	0	67080	67685	606	1	0.0	1103	79498	606	resfinder~~~aac(6')-Ib_2~~~M23634~~~Amikacin;Kanamycin;Tobramycin aac(6')-Ib	100.0	resfinder
contig_9	resfinder~~~aadA8_1~~~AF326210~~~Spectinomycin;Streptomycin	91.667	792	63	1	66222	67010	792	1	0.0	1094	79498	792	resfinder~~~aadA8_1~~~AF326210~~~Spectinomycin;Streptomycin aadA8	100.0	resfinder
contig_9	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918~~~Amikacin;Ciprofloxacin;Dibekacin;Fluoroquinolone;Netilmicin;Sisomicin;Tobramycin	99.489	587	3	0	67080	67666	600	14	0.0	1068	79498	600	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918~~~Amikacin;Ciprofloxacin;Dibekacin;Fluoroquinolone;Netilmicin;Sisomicin;Tobramycin aac(6')-Ib-cr	97.83333333333333	resfinder
contig_9	resfinder~~~aadA3_1~~~AF047479~~~Spectinomycin;Streptomycin	90.53	792	72	1	66222	67010	792	1	0.0	1044	79498	792	resfinder~~~aadA3_1~~~AF047479~~~Spectinomycin;Streptomycin aadA3	100.0	resfinder
contig_9	resfinder~~~aac(6')-Ib3_1~~~X60321~~~Amikacin;Tobramycin	99.82	555	1	0	67080	67634	555	1	0.0	1020	79498	555	resfinder~~~aac(6')-Ib3_1~~~X60321~~~Amikacin;Tobramycin aac(6')-Ib3	100.0	resfinder
contig_9	resfinder~~~aac(6')-Ib11_1~~~AY136758~~~Amikacin;Gentamicin;Netilmicin;Tobramycin	99.455	550	3	0	67080	67629	570	21	0.0	1000	79498	570	resfinder~~~aac(6')-Ib11_1~~~AY136758~~~Amikacin;Gentamicin;Netilmicin;Tobramycin aac(6')-Ib11	96.49122807017544	resfinder
contig_9	resfinder~~~aac(6')Ib-cr_3~~~EF210035~~~Amikacin;Ciprofloxacin;Dibekacin;Fluoroquinolone;Netilmicin;Sisomicin;Tobramycin	99.422	519	3	0	67080	67598	519	1	0.0	942	79498	519	resfinder~~~aac(6')Ib-cr_3~~~EF210035~~~Amikacin;Ciprofloxacin;Dibekacin;Fluoroquinolone;Netilmicin;Sisomicin;Tobramycin aac(6')Ib-cr	100.0	resfinder
contig_9	resfinder~~~aac(6')-Ib-cr_2~~~EF636461~~~Amikacin;Ciprofloxacin;Dibekacin;Fluoroquinolone;Netilmicin;Sisomicin;Tobramycin	99.422	519	3	0	67080	67598	519	1	0.0	942	79498	519	resfinder~~~aac(6')-Ib-cr_2~~~EF636461~~~Amikacin;Ciprofloxacin;Dibekacin;Fluoroquinolone;Netilmicin;Sisomicin;Tobramycin aac(6')-Ib-cr	100.0	resfinder
contig_9	resfinder~~~aac(6')-Ib-Hangzhou_1~~~FJ503047~~~Amikacin;Tobramycin	99.422	519	3	0	67080	67598	519	1	0.0	942	79498	519	resfinder~~~aac(6')-Ib-Hangzhou_1~~~FJ503047~~~Amikacin;Tobramycin aac(6')-Ib-Hangzhou	100.0	resfinder
contig_3	argannot~~~(Flq)OqxBgb~~~EU370913:47851-51003~~~	100.0	3153	0	0	2597799	2600951	3153	1	0.0	5823	5306069	3153	argannot~~~(Flq)OqxBgb~~~EU370913:47851-51003~~~ (Flq)OqxBgb	100.0	argannot
contig_3	argannot~~~(Flq)OqxA~~~EU370913:46652-47827~~~	100.0	1176	0	0	2600975	2602150	1176	1	0.0	2172	5306069	1176	argannot~~~(Flq)OqxA~~~EU370913:46652-47827~~~ (Flq)OqxA	100.0	argannot
contig_3	argannot~~~(Bla)ampH~~~CP003785:4208384-4209544~~~	98.88	1161	13	0	218144	219304	1	1161	0.0	2073	5306069	1161	argannot~~~(Bla)ampH~~~CP003785:4208384-4209544~~~ (Bla)ampH	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-11~~~HM751098:1-861~~~	100.0	861	0	0	4148681	4149541	1	861	0.0	1591	5306069	861	argannot~~~(Bla)blaSHV-11~~~HM751098:1-861~~~ (Bla)blaSHV-11	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-182~~~KP050489:1-861~~~	99.884	861	1	0	4148681	4149541	1	861	0.0	1585	5306069	861	argannot~~~(Bla)blaSHV-182~~~KP050489:1-861~~~ (Bla)blaSHV-182	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-159~~~JX121126:1-858~~~	99.883	858	1	0	4148681	4149538	1	858	0.0	1580	5306069	858	argannot~~~(Bla)blaSHV-159~~~JX121126:1-858~~~ (Bla)blaSHV-159	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-158~~~JX121125:1-858~~~	99.883	858	1	0	4148681	4149538	1	858	0.0	1580	5306069	858	argannot~~~(Bla)blaSHV-158~~~JX121125:1-858~~~ (Bla)blaSHV-158	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-155~~~JX121122:1-858~~~	99.883	856	1	0	4148681	4149536	1	856	0.0	1576	5306069	858	argannot~~~(Bla)blaSHV-155~~~JX121122:1-858~~~ (Bla)blaSHV-155	99.76689976689977	argannot
contig_3	argannot~~~(Bla)blaSHV-156~~~JX121123:1-861~~~	99.652	861	3	0	4148681	4149541	1	861	0.0	1574	5306069	861	argannot~~~(Bla)blaSHV-156~~~JX121123:1-861~~~ (Bla)blaSHV-156	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-75~~~AM176550:31-891~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	argannot~~~(Bla)blaSHV-75~~~AM176550:31-891~~~ (Bla)blaSHV-75	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-74~~~AM176549:31-891~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	argannot~~~(Bla)blaSHV-74~~~AM176549:31-891~~~ (Bla)blaSHV-74	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-70~~~DQ013287:1-861~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	argannot~~~(Bla)blaSHV-70~~~DQ013287:1-861~~~ (Bla)blaSHV-70	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-69~~~DQ174308:5-865~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	argannot~~~(Bla)blaSHV-69~~~DQ174308:5-865~~~ (Bla)blaSHV-69	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-67~~~DQ174307:5-865~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	argannot~~~(Bla)blaSHV-67~~~DQ174307:5-865~~~ (Bla)blaSHV-67	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-31~~~GU064396:1-861~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	argannot~~~(Bla)blaSHV-31~~~GU064396:1-861~~~ (Bla)blaSHV-31	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-25~~~AF208796:1-861~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	argannot~~~(Bla)blaSHV-25~~~AF208796:1-861~~~ (Bla)blaSHV-25	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-187~~~LN515533:1-867~~~	99.308	867	6	0	4148675	4149541	1	867	0.0	1568	5306069	867	argannot~~~(Bla)blaSHV-187~~~LN515533:1-867~~~ (Bla)blaSHV-187	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-185~~~KM233164:1-861~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	argannot~~~(Bla)blaSHV-185~~~KM233164:1-861~~~ (Bla)blaSHV-185	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-173~~~KF513178:1-861~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	argannot~~~(Bla)blaSHV-173~~~KF513178:1-861~~~ (Bla)blaSHV-173	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-13~~~AF164577:1-861~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	argannot~~~(Bla)blaSHV-13~~~AF164577:1-861~~~ (Bla)blaSHV-13	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-107~~~AM941848:1-861~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	argannot~~~(Bla)blaSHV-107~~~AM941848:1-861~~~ (Bla)blaSHV-107	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-99~~~AM922305:1-861~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-99~~~AM922305:1-861~~~ (Bla)blaSHV-99	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-96~~~EF373971:1-861~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-96~~~EF373971:1-861~~~ (Bla)blaSHV-96	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-94~~~EF373970:1-861~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-94~~~EF373970:1-861~~~ (Bla)blaSHV-94	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-89~~~DQ193536:1-861~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-89~~~DQ193536:1-861~~~ (Bla)blaSHV-89	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-85~~~DQ322460:16-876~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-85~~~DQ322460:16-876~~~ (Bla)blaSHV-85	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-81~~~AM176556:26-886~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-81~~~AM176556:26-886~~~ (Bla)blaSHV-81	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-79~~~AM176554:31-891~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-79~~~AM176554:31-891~~~ (Bla)blaSHV-79	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-77~~~AM176552:31-891~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-77~~~AM176552:31-891~~~ (Bla)blaSHV-77	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-61~~~AJ866284:1-861~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-61~~~AJ866284:1-861~~~ (Bla)blaSHV-61	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-60~~~AJ866283:1-861~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-60~~~AJ866283:1-861~~~ (Bla)blaSHV-60	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-40~~~AF535128:1-861~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-40~~~AF535128:1-861~~~ (Bla)blaSHV-40	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-35~~~AY070258:1-861~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-35~~~AY070258:1-861~~~ (Bla)blaSHV-35	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-28~~~EU441172:57-917~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-28~~~EU441172:57-917~~~ (Bla)blaSHV-28	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-27~~~FJ685656:1-861~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-27~~~FJ685656:1-861~~~ (Bla)blaSHV-27	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-172~~~KF513177:1-861~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-172~~~KF513177:1-861~~~ (Bla)blaSHV-172	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-144~~~JQ926986:1-861~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-144~~~JQ926986:1-861~~~ (Bla)blaSHV-144	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-137~~~HQ661363:72-932~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-137~~~HQ661363:72-932~~~ (Bla)blaSHV-137	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-121~~~AB538449:1-861~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-121~~~AB538449:1-861~~~ (Bla)blaSHV-121	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-12~~~FJ685654:24-860~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-12~~~FJ685654:24-860~~~ (Bla)blaSHV-12	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-110~~~HQ877614:1-861~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	argannot~~~(Bla)blaSHV-110~~~HQ877614:1-861~~~ (Bla)blaSHV-110	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-98~~~AM922304:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-98~~~AM922304:1-861~~~ (Bla)blaSHV-98	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-97~~~EF373973:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-97~~~EF373973:1-861~~~ (Bla)blaSHV-97	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-95~~~EF373972:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-95~~~EF373972:1-861~~~ (Bla)blaSHV-95	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-93~~~EF373969:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-93~~~EF373969:1-861~~~ (Bla)blaSHV-93	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-80~~~AM176555:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-80~~~AM176555:1-861~~~ (Bla)blaSHV-80	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-78~~~FJ685658:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-78~~~FJ685658:1-861~~~ (Bla)blaSHV-78	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-66~~~DQ174306:5-865~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-66~~~DQ174306:5-865~~~ (Bla)blaSHV-66	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-51~~~AY289548:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-51~~~AY289548:1-861~~~ (Bla)blaSHV-51	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-44~~~AY259119:117-977~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-44~~~AY259119:117-977~~~ (Bla)blaSHV-44	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-42~~~AF535130:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-42~~~AF535130:1-861~~~ (Bla)blaSHV-42	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-38~~~GQ407124:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-38~~~GQ407124:1-861~~~ (Bla)blaSHV-38	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-36~~~AF467947:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-36~~~AF467947:1-861~~~ (Bla)blaSHV-36	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-33~~~AY037779:89-949~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-33~~~AY037779:89-949~~~ (Bla)blaSHV-33	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-32~~~AY037778:92-952~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-32~~~AY037778:92-952~~~ (Bla)blaSHV-32	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-2a~~~X98102:72-934~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-2a~~~X98102:72-934~~~ (Bla)blaSHV-2a	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-26~~~AF227204:74-934~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-26~~~AF227204:74-934~~~ (Bla)blaSHV-26	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-193~~~KR347170:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-193~~~KR347170:1-861~~~ (Bla)blaSHV-193	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-179~~~KF705208:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-179~~~KF705208:1-861~~~ (Bla)blaSHV-179	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-178~~~KF705209:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-178~~~KF705209:1-861~~~ (Bla)blaSHV-178	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-161~~~JX121128:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-161~~~JX121128:1-861~~~ (Bla)blaSHV-161	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-160~~~JX121127:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-160~~~JX121127:1-861~~~ (Bla)blaSHV-160	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-157~~~JX121124:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-157~~~JX121124:1-861~~~ (Bla)blaSHV-157	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-145~~~JX013655:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-145~~~JX013655:1-861~~~ (Bla)blaSHV-145	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-143~~~JQ341060:882-1742~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-143~~~JQ341060:882-1742~~~ (Bla)blaSHV-143	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-142~~~JQ029959:29-899~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-142~~~JQ029959:29-899~~~ (Bla)blaSHV-142	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-14~~~AF226622:55-915~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-14~~~AF226622:55-915~~~ (Bla)blaSHV-14	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-135~~~HQ637576:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-135~~~HQ637576:1-861~~~ (Bla)blaSHV-135	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-134~~~HM559945:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-134~~~HM559945:1-861~~~ (Bla)blaSHV-134	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-132~~~GU981741:794-1654~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-132~~~GU981741:794-1654~~~ (Bla)blaSHV-132	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-108~~~AM941849:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-108~~~AM941849:1-861~~~ (Bla)blaSHV-108	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-101~~~EU155018:1-861~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	argannot~~~(Bla)blaSHV-101~~~EU155018:1-861~~~ (Bla)blaSHV-101	100.0	argannot
contig_3	argannot~~~(Bla)blaSHV-1~~~AF148850:6-866~~~	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	862	argannot~~~(Bla)blaSHV-1~~~AF148850:6-866~~~ (Bla)blaSHV-1	99.88399071925754	argannot
contig_3	argannot~~~(Bla)blaSHV-104~~~EU274581:1-861~~~	99.302	860	6	0	4148682	4149541	2	861	0.0	1555	5306069	861	argannot~~~(Bla)blaSHV-104~~~EU274581:1-861~~~ (Bla)blaSHV-104	99.88385598141696	argannot
